Business_Id,Name,Text,food_rating,f_prob_pos,f_prob_neu,f_prob_neg,price_rating,p_prob_pos,p_prob_neu,p_prob_neg,service_rating,s_prob_pos,s_prob_neu,s_prob_neg
1jNteKQ2JuF6Sk1SI9X23Q,P F  Chang's,craving chinese food dallas might consider pf mall toronto chance city dumpling shops great dim sum also chose haka taiwanese shanghainese go congee wong congee queen left shaking head,1,99.9603,0.007,0.0327,2,6.4449,92.7749,0.7802,2,17.0325,76.1744,6.7931
s_Pob8TopJ3htux7mWnMIw,Robo Sushi,sushi good eat decent assortment fish rolls noodles appetizers beef ribs quite good dessert selection good offering robots adorable enter robot takes seat robot brings food usually non sushi items,1,99.3237,0.4831,0.1932,3,44.4744,3.4427,52.0829,2,28.2267,69.4262,2.3471
r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,place busy busy reason ambiance nice food affordable delicious love crispy basa fillet dish sauce fantastic fan curry actually enjoyed khao soi dish fresh egg noodles golden curry definitely go back recommend friends,1,99.3042,0.0198,0.6761,2,27.2369,63.0309,9.7322,1,45.1463,14.6923,40.1614
r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,big thai food chicken pad thai go option thai restaurant pad thai good took come noodles also softer used flavour delicious portions fill right friend got curry came coconut bowl pretty interesting sure get next time,1,99.8846,0.0662,0.0492,2,19.1703,77.1209,3.7088,1,66.97,32.4574,0.5726
r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,place busy busy reason ambiance nice food affordable delicious love crispy basa fillet dish sauce fantastic fan curry actually enjoyed khao soi dish fresh egg noodles golden curry definitely go back recommend friends,1,99.3042,0.0198,0.6761,2,1.1418,77.2354,21.6228,1,50.5784,14.1958,35.2258
r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,star pai expectations high place say food good tastes like sukhothai sabai sabai menu created chef nuit environment unique presentation nice dishes like curry served coconut even give left curry cant fit coconut nice,1,96.0573,3.8723,0.0704,3,24.3919,19.7012,55.9069,2,18.4767,80.747,0.7763
r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,times already since summer never disappointed would come back eat heartbeat area ordered chiang mai beef noodles gaeng kiaw wan another curry forget foreigner spicy spicy medium nice drinks decent service pretty good,1,50.7103,0.6254,48.6643,2,8.8003,87.6281,3.5716,2,19.4072,77.9961,2.5967
RtUvSWO_UZ8V3Wpj0n077w,KINKA IZAKAYA ORIGINAL,guu shock initially walking everyone basically yelling best fan really fun restaurants pic birthdays want bar great food definitely misses letting affect rating love tataki spinach deep fried shrimp definitely favourite location sakabar great,1,97.6579,1.4486,0.8934,3,2.8536,24.8831,72.2633,1,86.0355,11.1583,2.8062
o4gB1zWiCHgbjq-tNFRW-g,Panpan Noodle Bar,came wuhan hot dry noodles really good disappoint really liked sesame paste however portions could bigger price also ordered wuhan doupi rice egg pork pancake hardly pork tasted bit bland overall great place snack would come back hot dry noodles,1,88.6678,10.9264,0.4059,3,0.0762,45.5999,54.3239,2,3.2886,86.3216,10.3898
769NudnrUxWFtJCGU66A_A,Thompson Diner,place amazing great service amazing food good prices would highly recommend anyone looking simple casual place grab lunch dinner late night bite nothing unique items offered menu certainly know make traditional foods right chicken fingers fries simply put best ever,1,97.8586,1.9415,0.2,2,0.2418,61.6938,38.0644,2,6.9642,89.2136,3.8223
RwRNR4z3kY-4OsFqigY5sw,Uncle Tetsu's Japanese Cheesecake,first time visiting toronto friend recommended place really big fan cheesecake god amazing soft delicious wonder always long line sucks let buy one per customer really wanted go back line get another left toronto bring home bought yep call crazy everyone loved back home ps want buy large quantities suggest head uncle tetsu angel cafe three blocks away location,1,99.3993,0.5287,0.072,2,5.2487,73.3838,21.3676,2,18.6371,55.1111,26.2518
5aiXnA_xSCGAQIzA1Ad0rQ,Sushi & BBQ on Yonge,ehhhh place pretty much like typical sushi joint downtown toronto variety cheap bento boxes dinner pretty good got sashimi bento pieces huge anything relatively fresh friend got bbq beef bento finished entire box finished half mine guess good things japchae chopped tiny strands long like usual noodles annoying eat bit oily enough wasabi free green tea ice cream like sushi bloor haha good price short,1,99.8391,0.1269,0.0339,3,0.1256,7.1053,92.7691,1,65.7858,33.818,0.3962
Tu2ZBTfEQGUjnpl0o38lDg,Hot Yam!,excited going reading wonderful reviews knew kick ass experience especially vegetarian friendly food cheap price yayy arrived minutes closing wednesday afternoon place hard find know exactly going place packed full chatting reading students probably oldest people crowd empty little place us seated meal offered consisted carrot ginger soup veggie salad rice n veggies carrot cookies food fresh tasted plain portions little wandering young men appetite volunteers really talking smiling feel welcomed price range course cheapest find tupperware could buy extra portion take home somebody looking experience cheap veggie food recommend place place go enjoy time partner like diner,1,99.8799,0.1053,0.0148,3,19.8062,13.167,67.0269,1,74.6639,19.9898,5.3463
6f2imTsIysASgHh2t91OOQ,AKA-ONI Izakaya,place night owls like sat pm looking something hot eat thought would bowl ramen kidding menu brings adventurous side also ordered chicken karaage meat skewers black garlic ramen reviewed ramen oily like full layer oil sits top black garlic atop pieces chashu pork oil soup base milky lighter full flavor noodles cooked soft palatable kurobuta pork belly skewer would order delicious sauce amazing thing delicious price skewer small felt like small bite ouch insufficient portion chicken skin skewer love izakaya use parts learned hard way part gizzard ordering gizzard skewer chicken skin amazing cooked right awesome flavor would paired perfect beer kara age soon sit put order kara age takes forever cook ordered finished ramen skewers long kara age came something visit less juicy slightly overcooked usual still favorite kara age though maybe tied kinka izakaya always delighted prompt informative service cool atmosphere recommend everyone,1,95.4746,0.0243,4.5012,3,1.1132,18.3686,80.5182,1,82.6072,14.6678,2.725
bZgfnQtLXly82_XmLBqOwQ,Wayne Gretzky's,great service soooooo predictable screens beer enjoy otherwise go explore,1,92.6616,0.0449,7.2935,2,0.2789,99.3109,0.4102,3,5.7419,13.9695,80.2886
3uIXuw878fNjxZ2Li1diFg,The Hogtown Vegan,best vegan place toronto restaurant really nice food delicious side busy need wait,1,86.8019,8.8744,4.3237,2,1.4943,98.4455,0.0603,2,29.2545,55.8745,14.871
k6zmSLmYAquCpJGKNnTgSQ,The Stockyards,good overall place decent price pretentious takes bit want eat inside food delicious,1,57.6339,14.7263,27.6398,2,2.1509,97.4077,0.4414,3,8.8719,13.624,77.5041
k6zmSLmYAquCpJGKNnTgSQ,The Stockyards,best bbq fried chicken killer well wish closer awesome place maybe best would pounds,1,99.912,0.0059,0.0821,2,0.4463,99.2213,0.3324,2,2.301,97.3246,0.3744
k6zmSLmYAquCpJGKNnTgSQ,The Stockyards,good overall place decent price pretentious takes bit want eat inside food delicious,1,57.6339,14.7263,27.6398,2,3.1388,90.8606,6.0006,3,8.8719,13.624,77.5041
CsS9WsonGYyE3vINi5bxSg,Barrio Coreano,goddamn smoked bbq pork ribs tacos solid bet try chihuahua cheese tacos cold coronas perfect,1,99.9928,0.0016,0.0056,2,0.0378,99.8885,0.0736,2,17.1954,82.7946,0.01
6EVBc9kdc3Hd8KZkLVPnGA,Kaiju,first time try japanese curry fell love chicken katsu deep fried perfection partnered amazing japanese curry definitely best japanese curry town,1,99.9504,0.0357,0.0139,2,30.8762,68.8982,0.2256,2,29.7764,69.573,0.6506
N93EYZy9R0sdlEvubu94ig,Banh Mi Boys,expensive hipstery viet sandwiches bit pricey worth check mom place chinatown makes authentic sandwiches basic viet sub like grilled chicken pork,1,99.9954,0.0037,0.0009,3,0.0027,0.3741,99.6232,2,2.9286,96.6155,0.4559
pZ1quwXnYozLIZIVABojhw,Black Hoof,great place date friends food delicious worth price gave one less star service good came busy night server came table ordered really called service,1,85.4495,13.1631,1.3874,3,6.2371,9.8436,83.9193,1,56.878,27.8187,15.3033
SjgeuBlgKER9yegpoxT99w,Nomé Izakaya,yum yum yum went large group friends service good love let make reservations online got many dishes try favourite duck fries downside limited vegetarian options,1,99.9457,0.0454,0.0089,2,3.2846,89.5862,7.1292,1,72.7217,22.7681,4.5102
HkPnai4LMRjAYZkZ2AQLkA,Page One,great service drinks atmosphere staff super considerate friendly brought us water without asking really sweet also make earl grey version tea lian soda great also convenient hours working would recommend checking,1,82.4556,16.9025,0.6419,2,1.1672,52.7114,46.1214,2,24.0873,70.2296,5.6831
7VShkfLFDaTngFMd8fl5Rw,Bigman’s Pizza,overpriced garbage see photos google reviews rip pizza paper thin cheese sauce little else chicken parm burnt dried chicken wings dry overcooked smelled bad caesar salad romaine crumbles croutons get screwed rip artists,1,99.9863,0.0005,0.0132,2,0.0614,99.9181,0.0205,2,1.237,98.7615,0.0015
cWPTOM_o5toaXpq0gNxD7Q,BlackGold Cafe,blueberry caramel fog finally got chance visit cafe came best friends bit work relatively good size cafe lots tables plugs laptop perfect future study dates decided try blueberry caramel fog lightly sweetened milk tea like less sweet perfect absolutely loved blueberry aroma stop smelling drinking definitely returning try coffee drinks,1,99.7787,0.2189,0.0024,2,2.2751,95.026,2.6989,2,25.532,74.0194,0.4486
dryad6tDgaGc-WsUUgPbfw,St. Louis Bar & Grill,check wing eating contest list came tonight work social event unable accommodate us tuesday half priced wings instead booked us monday extended half price discount also mixed together special sauce hotter hottest sauce brave enough try wings kind small mentioned others hot sauce indeed hot also vinegary taste service quick attentive normally give place stars get extra accommodating group people,1,97.0798,2.6901,0.2301,3,8.769,3.8768,87.3542,2,19.1626,61.2876,19.5498
769NudnrUxWFtJCGU66A_A,Thompson Diner,rare find place open hours toronto totally wretched sense great spot really know diner basically lowly lit denny candles tables food quality service good friendly forget things come around often fill water restaurant niceties calamari appetizer average poutine average cheesecake quite good loud drunk selfish pricks come bars start screaming partying place trying normal conversation became impossible leave late need food may one places go see reason ever come,1,98.7464,1.1936,0.06,3,1.8529,25.5587,72.5884,3,36.6146,16.1376,47.2478
73_UT7fZ7mzXcguX8-oSuQ,Amsterdam BrewHouse,meh favourite brewery huge impersonal came sister try beers place huge would great large parties wanted sit patio unfortunately pouring rain sat inside back bar chairs comfortable hooks bar service took bit long especially beers lot staff place decently full oz pint beer sister carbonated blueberry thing cider tap disgusting imo try food comment washrooms bit gross missing locks fan blowing guess humid cord puddle water stepped suggest place also opposed going checking patio,1,99.9134,0.0655,0.0211,2,1.8734,69.615,28.5116,3,23.0015,35.1929,41.8056
e41TP5cXZqSrz50xCBJqZw,Insomnia Restaurant & Lounge,recently went insomnia cafe friend birthday really enjoyed casual resto lounge large party least people accommodated large party providing us entire back area resto lounge great socializing everyone also want mention insomnia conveniently located across street bathurst station atmosphere great birthday dinner drinks even first date music loud easy conversation service quick efficient ordering drinks considering large party food fairly priced dollars pizza ordered margherita pizza delicious nice saucy would definitely return insomnia cafe,1,93.7571,6.1775,0.0654,2,2.1141,69.4454,28.4405,1,86.6687,13.1746,0.1567
JG9UpsFR6hrqQqsKh_RyaQ,Planta,confess vegan vegetarian time happens forget eat meat amazing plate nachos however good food good food admit never feel full enough vegan meal however plan attack order planta burger popular option judging yelp friends gone back disappointed half us ordered burger everyone found dry apparently flavourful recall maybe busy friday night know first timer bummed main course even finish items blew away turmeric latte recommended server absolutely loved still crave never anything like delicious highly recommend must order queso dip black beans pickled veggies cashew crema tortilla chips love could eat day go back two items list disappoint main necessarily pulling establishment right away vegan place solid treat modern extensive menu satisfy everyone multitude dietary restrictions,1,99.766,0.1338,0.1002,2,2.5806,82.5875,14.8319,2,10.1967,70.0324,19.7709
jR-oxMOS9EpQ9enFTKuquQ,Randy's Roti & Doubles,tried different items thoroughly enjoyed stuffed goat curry roti nice soft roti curry bad overall amazing best stuffed roti background family indian know indian place say much sampled friend oxtail curry delicious first time oxtail love soft tendon around tender meat meat rice ratio perfect lots meat sauce rice drowning sauce definitely dry coleslaw among best spicy crunchy fresh lot flavour portion small though star lost side veggies small overall plate even eating main half double still hungry veggie double small reasonably priced imo compared taco costs much bread fresh curry flavourful also dislike dine food served paper plates wasteful plate get quick soggy curry plastic cutlery also used sure recycling bin site cups water also given overall would come back also reccomend food others takeout,1,99.2223,0.6953,0.0824,3,0.1274,9.2235,90.6491,2,15.3571,84.1673,0.4756
